asset,entry_date,entry_price,exit_date,exit_price,hold_days,direction,notional,gross_pnl_pct,gross_pnl_brl,tax_brl,net_pnl_brl,cumulative_equity_brl
LETF_2x,1994-10-10T00:00:00,1.0,1994-11-18T00:00:00,1.0252047683393295,39,long,100000.0,0.025204768339329497,2520.47683393295,378.07152508994244,2142.4053088430073,1136498.0629444655
LETF_2x,1994-12-21T00:00:00,1.0,1994-12-21T00:00:00,1.0127603174603175,0,long,100000.0,0.012760317460317472,1276.0317460317472,191.40476190476207,1084.626984126985,1137582.6899285926
LETF_2x,1994-12-23T00:00:00,1.0,1996-07-10T00:00:00,2.1165343829431165,565,long,100000.0,1.1165343829431165,111653.43829431165,16748.015744146745,94905.4225501649,1232488.1124787575
LETF_2x,1996-08-02T00:00:00,1.0,1996-09-04T00:00:00,1.0372356163583634,33,long,100000.0,0.037235616358363366,3723.561635836337,558.5342453754505,3165.027390460886,1235653.1398692185
LETF_2x,1996-09-06T00:00:00,1.0,1997-03-27T00:00:00,1.3353929321601556,202,long,100000.0,0.33539293216015564,33539.29321601556,5030.893982402334,28508.39923361323,1264161.5391028316
LETF_2x,1997-04-29T00:00:00,1.0,1997-10-24T00:00:00,1.5798246275720094,178,long,100000.0,0.5798246275720094,57982.462757200934,8697.36941358014,49285.09334362079,1313446.6324464525
LETF_2x,1997-10-28T00:00:00,1.0,1997-10-29T00:00:00,1.0844659672889896,1,long,100000.0,0.08446596728898959,8446.596728898958,1266.9895093348437,7179.607219564114,1320626.2396660165
LETF_2x,1997-10-31T00:00:00,1.0,1997-11-11T00:00:00,1.0373703881855774,11,long,100000.0,0.03737038818557736,3737.0388185577362,560.5558227836605,3176.482995774076,1323802.7226617907
LETF_2x,1997-11-14T00:00:00,1.0,1997-12-23T00:00:00,1.039001832491582,39,long,100000.0,0.039001832491581956,3900.1832491581954,585.0274873737293,3315.155761784466,1327117.878423575
LETF_2x,1997-12-26T00:00:00,1.0,1998-01-08T00:00:00,1.0446501173333427,13,long,100000.0,0.044650117333342676,4465.011733334268,669.7517600001402,3795.2599733341276,1330913.1383969092
LETF_2x,1998-01-13T00:00:00,1.0,1998-06-12T00:00:00,1.3450394310581777,150,long,100000.0,0.3450394310581777,34503.94310581777,5175.591465872666,29328.351639945107,1360241.4900368543
LETF_2x,1998-06-16T00:00:00,1.0,1998-07-31T00:00:00,1.0653058056961144,45,long,100000.0,0.06530580569611444,6530.580569611444,979.5870854417166,5550.993484169728,1365792.483521024
LETF_2x,1998-10-22T00:00:00,1.0,1998-10-26T00:00:00,1.013919131939172,4,long,100000.0,0.013919131939172047,1391.9131939172048,208.7869790875807,1183.1262148296241,1366975.6097358537
LETF_2x,1998-10-28T00:00:00,1.0,1999-08-02T00:00:00,1.5645051076421934,278,long,100000.0,0.5645051076421934,56450.51076421934,8467.5766146329,47982.934149586436,1414958.54388544
LETF_2x,1999-08-13T00:00:00,1.0,1999-08-18T00:00:00,1.0552380545447062,5,long,100000.0,0.055238054544706205,5523.80545447062,828.570818170593,4695.234636300027,1419653.77852174
LETF_2x,1999-08-20T00:00:00,1.0,1999-08-27T00:00:00,1.0377108977832492,7,long,100000.0,0.03771089778324921,3771.089778324921,565.6634667487382,3205.426311576183,1422859.2048333164
LETF_2x,1999-09-01T00:00:00,1.0,1999-09-01T00:00:00,1.0155603174603174,0,long,100000.0,0.015560317460317385,1556.0317460317385,233.40476190476076,1322.6269841269777,1424181.8318174432
